,y_test,prediction
8071,2376.906,1714.308309544992
1760,1442.1228,1306.634390695503
8063,214.3876,-256.5866006832164
1698,2113.2492,1472.1130917920677
8221,1603.9122,1998.7383373195773
8261,621.1914,1474.9474485733062
7862,5022.7952,2052.302396207751
8057,4391.6168,1701.1531235064306
892,3115.9440000000004,3515.7226075122003
5098,1733.0774,1563.7484891683646
7135,5688.5952,2876.561390798196
5204,3476.1418,2460.705686640764
7765,3494.1184,2837.893650009848
8427,1090.5804,886.2453921906933
3629,2105.2596,2055.2458160853157
135,1969.4364,1805.4599536338885
3620,2812.3392,1998.4250129093757
8504,4138.6128,3166.255506899957
5698,1334.2632,1814.902273197197
108,679.1160000000001,1502.6094031955822
576,353.5398,612.7273718782685
5808,1561.9668,1389.6696968170288
1298,314.2576,659.9548034443756
8298,2889.572,1708.226778930018
7454,2496.75,1508.7233098010954
5121,3845.6608,3870.6875092957503
1969,2274.3728,2550.8344241270074
4395,2458.1336,3073.2903004527034
4727,1917.504,1711.1346206724184
166,2838.9712,3462.569873837684
3795,563.2668,1242.9873849187547
2125,1076.5986,1615.1509064897248
7017,1336.2606,2420.9021123595276
1061,1160.4894,1153.367874135272
4032,4623.3152,2643.694609671294
4678,487.3656,1100.5362885097215
5434,1281.665,2198.6810112634653
4106,2775.7202,4250.793362246724
4603,1787.0072,1377.291116209235
646,3775.086,3965.3820575552077
3507,288.9572,501.5264462357436
4493,4532.7664,3497.3853370884567
5656,516.6608,1996.5450188278578
1673,1322.2788,3427.2348392873087
3540,110.5228,-750.0982691639874
2762,2858.9452,2355.617168035791
6584,151.1366,631.0684024016409
6864,3020.0688,3450.998856926558
8399,284.9624,283.5895301399146
668,1270.3464,1770.6069066387777
6756,1720.4272,1572.7130046363886
2592,447.4176,699.6531506311544
7792,1775.6886,1377.1703775364576
8137,1182.4608,2404.6754911309804
2920,759.012,2345.3520931277485
1475,4823.721,3657.6683541319394
6057,7033.5112,4291.366649890453
6555,713.7376,818.3816442106956
4797,3795.06,2594.506787478726
2564,4060.7142,3420.3027239576268
4901,4986.842000000001,3715.915142615379
816,1203.1006,1470.927075535238
2574,2607.2728,1879.9642444976039
6050,6303.7944,2779.9183046660232
8125,3757.1094,4597.974794340535
8233,1025.3319999999999,1490.6255550677377
2612,736.3748,1606.447355527821
6793,1704.4479999999999,1677.2703702809738
2106,3533.4006,1916.1275332838354
2689,3440.8544,2862.210019446512
2729,535.3032,2578.7822014120056
6298,316.9208,1425.1353247706375
3138,1139.8496,1896.488299714963
1485,4960.21,2995.8400201420995
3352,3046.7008,1587.3106741382835
4528,1384.1982,2129.0405151751766
7358,2856.282,2115.076415760539
3565,644.4944,785.9813439173874
2373,3961.51,3755.9595359936184
1115,4029.4216,3738.7588366487294
1049,1808.3128,3998.418811349561
2790,5298.4364,3527.6327621485734
1280,790.9704,1283.904566126157
6357,745.696,1259.1373285773764
522,276.307,-928.4605323512965
5504,711.0744,1091.1007391846274
1496,170.4448,-390.49429220367915
5077,492.69199999999995,731.869754069261
2105,3568.688,2805.1322119570223
4167,508.6712,2003.4988466243751
6705,2822.992,2476.56733630654
8268,694.4294,1301.4295694517107
7380,4751.8146,3382.584421445426
4197,449.415,437.79566771139207
6090,3728.48,3776.2734187297892
1295,1571.2879999999998,2436.2563425909557
6600,588.5672,533.1322409282237
5073,2557.3378,1812.245854837248
5431,2910.2118,2947.816763688234
4388,1378.2060000000001,1575.9205307431146
7418,5015.4714,3672.628195853519
1011,1488.7288,1545.315257992607
2287,221.0456,71.32782647960812
4585,1376.2086,1700.964705986127
2080,1576.6144,3005.229044417325
4434,5033.448,4420.6779363163805
1878,1780.3492,2088.991514762297
1184,1713.7692,3162.345691536049
3035,2956.152,1690.5228273624577
5407,1571.2879999999998,2535.97857853599
6406,3085.3172,3514.593612306181
630,1288.9888,2262.7393961088433
7285,1290.3204,2673.7025598374807
5571,2566.659,2739.700343441973
7706,577.2486,708.9652446510879
1458,5954.9152,3701.0334900746543
1943,2826.9868,2038.129212219743
4439,407.4696,827.6585623183697
5925,418.1224,1677.519392379743
921,615.1992,1432.9443392905803
37,1609.9044,1555.5535977613058
7855,978.7260000000001,2996.9113330752793
1304,866.8716,1763.3577163348737
7182,4013.4424,4296.0171779168395
6660,4035.4138,3385.304486560698
3276,207.7296,-83.97178475977034
7861,41.2796,-1175.7282069096827
4245,958.752,1585.4960216386899
8329,6630.0364,5390.56388742337
4672,1797.66,2337.9702956354845
720,554.6114,938.4557254556976
2986,5001.4896,2983.328238493657
3097,3427.5384,2518.966609852808
7436,3384.2614,2272.051778618501
1853,2874.9244,2663.144673911501
6919,3193.8426,3799.2167726902567
4905,735.0432,1107.116618026304
5337,1231.73,2056.818373529425
5597,3001.4264,3434.182196163635
4610,1864.24,3022.269753028119
8223,491.3604,1385.0157881978632
5456,1018.0082,2902.072771577082
1047,1451.444,2521.365493620087
1902,4819.7262,5429.435087308033
4915,6595.4148,2758.0353857054133
890,1565.9616,1880.8440047694191
3924,1896.1984,3761.49496079968
180,6024.1584,3885.305130135996
1709,6426.3016,2702.223054606433
118,2552.6772,2150.38239697737
2895,473.3838,597.7575309616736
1708,85.8882,-577.9397113994137
1420,958.752,1898.1697267062054
4297,41.9454,-1084.4111395785685
6084,1787.0072,2668.347359936752
3694,438.0964,1021.3973881767881
471,1665.8316,2910.804762089141
8002,5033.448,3927.498847310072
4506,340.2238,811.5618505677305
8189,865.54,1478.1356131942168
1410,679.1160000000001,745.8665132032172
1276,1228.401,1345.0216594170201
7775,3757.1094,3218.365109050188
1313,1901.5248,2855.062510142169
6290,2314.9866,1930.9228832073932
1309,2546.685,2343.932549155518
4019,123.8388,-736.4300094916166
775,607.8754,2296.3400128491407
3289,715.0692,3568.133825105907
4365,1291.652,1935.236976886003
7847,4211.185,2657.8438204248137
2275,4514.124,2355.9251429437522
4711,2782.3782,2256.124315718515
2204,288.9572,406.9643205634227
4794,4488.1578,3320.7848847439764
3130,2147.205,2291.5135667765817
7002,5000.8238,4084.1650887134333
3739,964.0784,1922.2958871711046
569,2097.27,2426.686352341996
4832,3998.7948,3919.1194302266263
4118,3089.9778,3563.351291204564
6314,3433.5306,2073.363499427085
4813,1617.894,2188.339587612537
1406,796.2968,1040.6365780779174
6781,498.0184,861.398272330731
1491,2380.235,2954.499983346213
4412,492.69199999999995,1597.7158644540918
4021,2563.33,3700.399319132957
4324,2992.7709999999997,1704.2692504702363
6865,251.6724,158.57675212748953
5935,234.3616,96.97887430759693
6364,4470.1812,3864.433935913819
4808,2628.5784,1706.8716374479684
1033,2253.0672,4487.590413899248
5804,150.4708,633.0787481079938
3508,4579.3724,3883.06561515969
8514,468.7232,1020.0347715782614
2300,2025.3636,2346.2747252757617
581,275.6412,1492.8647668493313
2490,639.168,1162.685674406574
8119,2371.5796,1483.9060673022134
7650,3610.6334,3322.999146001873
2848,927.4594,2290.470913768518
4179,2406.867,2623.9023420344815
1046,759.012,1013.0087895470833
3534,1877.556,3114.156177586205
468,2663.2,1363.3671690544934
3255,7247.233,3369.4997417886207
5619,8868.456,4434.326397234476
7835,57.2588,-800.7662939986344
1444,884.1824,1618.0665833592511
2112,4211.185,2923.667183339153
4757,2812.3392,3591.675969259654
365,3610.6334,3318.0076429806277
3777,3368.948,3798.210106794883
8179,904.8222,1442.5288588838139
3044,531.3084,996.3954326868907
7767,1743.0644,1771.0843711839693
5961,2500.7448,2974.930456003717
4920,249.0092,2176.4976420491153
2629,1657.1762,1467.166901264312
850,2137.8838,2557.319340488099
441,3428.2042,2911.6611864296965
1279,731.0484,1409.020609207785
2239,593.8936,521.2857868305487
2008,2380.9008,3166.172031478764
3183,1035.9848,4082.375224818597
3687,4933.5779999999995,2910.071463981108
616,1283.6624,2627.3895763704686
8479,2579.3092,1653.4756593587394
2013,1612.5676,1634.0775286583448
6497,1025.9978,698.6101477400437
6841,601.8832,1293.4414454492126
1672,1024.6662,2330.084250580017
4707,3486.1288,3962.2397286787505
8219,605.878,1904.403810619467
4755,1557.9720000000002,1058.3526299242997
1274,2732.4432,1860.5105188450786
1951,291.6204,555.8773245670081
4911,3588.6620000000003,2279.3054299446558
1753,1158.492,1281.0303112788934
6511,4454.202,3798.7548461854644
7166,162.4552,637.632376550313
6304,5163.9448,2922.3294850523457
3322,3495.45,2312.4716051218816
5622,1165.15,1328.2688365513313
3926,2450.144,2512.6649672282706
5928,980.0576,940.5325163074173
1476,119.844,26.253734211660912
6801,1406.1696,1186.771533581441
1649,4257.1252,2864.26517108034
8353,1482.0708,1619.6933586172736
550,780.9834,639.0909799087556
1265,2167.8448,3147.900742644685
3479,645.1602,636.7113408588959
7693,3119.9388,2277.5744353029013
1104,2934.8464,2439.077647893449
3520,1208.427,1756.686593107209
2713,343.5528,1058.771484986219
8336,164.4526,850.164807588555
4402,2021.3688,3050.3043122464737
7388,35.2874,-1246.0741236155268
5227,2106.5912,2319.0552254309277
3503,4255.7936,3466.5564331635173
7654,1717.764,2282.6902497996844
1389,351.5424,159.64872522208316
8460,2852.2872,2697.999434669636
3684,163.7868,883.3132099358743
6108,5033.448,2821.6523639915026
1470,2213.1192,2911.861607620021
4551,3593.3226,2720.255107019317
8324,2049.3324,2425.421059225292
3587,986.7156,1527.9609804332338
1665,3653.9104,3736.3687617467626
6929,3149.2340000000004,2312.430369835487
3104,70.5748,-1109.7355546132917
4303,1166.4816,2228.7164512095596
4548,1328.271,1116.878504536237
204,4119.9704,3799.2038646268747
5376,5275.7992,3022.8022736591683
8064,5309.755,3350.6525854616375
6833,251.6724,82.16657473262558
1368,4471.5128,3068.500840338108
955,1547.3192,1862.2112457248259
1489,177.7686,994.8821510123112
5426,4141.276,3029.059285503494
7571,1052.6298,1073.4387998437026
3158,5800.4496,4127.5814129885275
995,167.7816,815.2183648264995
366,5153.292,4097.456273682883
5437,293.6178,2125.7592157056265
2942,3103.9596,2708.379280819904
1432,1655.1788,1219.409817633789
2718,293.6178,-255.1889579319311
7227,848.895,592.2229554276321
5423,2581.9724,2866.5305422045158
408,1890.2062,1769.6675028910845
6639,2354.2688,2368.4948617705318
8047,1890.872,2867.2006423717385
1803,3677.2134,2784.643959505264
5655,1230.3984,2474.8413051520292
2832,289.623,-281.7167818743269
6494,370.1848,2475.802188061924
7705,2143.876,3445.799948371508
3006,3611.2992,3869.301148769167
5307,3781.744,3027.875178077539
5938,1549.3166,1847.5586290208403
2858,663.1368,1869.2383477640956
2483,3153.2288,2835.305698434302
1561,446.7518,563.0514864228696
7605,922.7988,741.7928645405386
6690,2247.075,1443.1312835955305
5634,469.389,-418.59845127982567
8014,1693.7952,1674.1305835624748
3902,1472.7496,1726.2137106638897
4036,4068.038,2480.223029027765
7157,1270.3464,1879.6185301999692
4849,3251.1014,2650.4518715719
353,2586.633,2629.2223819750893
5097,1864.24,1627.0775768527906
6320,2526.7110000000002,2632.235977557581
3312,2252.4014,2125.641430270419
6879,3956.8494,3184.2132646840387
4119,476.04699999999997,593.6113969409203
6131,3277.0676,2223.6059585916705
5293,701.7532,666.2070055130749
708,3165.8790000000004,3363.9129548768724
3571,2466.7889999999998,2852.6692294435466
6487,1308.297,1407.2801150289542
1497,3078.6592,2881.3254597397004
7260,2972.1312,3491.173637097683
6953,90.5488,-1136.8630770957814
7102,4777.115,2967.322001085419
8415,2490.092,2352.6412791242483
1405,2492.7552,3205.2046476348783
4002,1947.465,3456.1698535956475
5138,3185.1872,5344.598680317777
7438,788.9730000000001,2365.8413799865025
5541,2490.092,1850.1167355549458
5708,3954.8520000000003,3254.3248214075034
5981,1252.3698,1824.5905420049912
3203,3901.5879999999997,3100.645597093324
7392,1169.8106,2681.826618123616
209,231.6984,-1223.722780040482
1058,1274.3412,449.1689295177176
6716,645.1602,789.6979665824977
8182,1225.072,2119.5623532380896
1727,2636.5679999999998,2390.994211651701
6589,2002.7264,2105.3009706646885
8157,2716.4640000000004,2648.1360563644726
3150,1366.2216,1272.9414582288796
6115,2612.5992,2360.089277728631
6769,3205.827,4830.167826580384
4246,1693.7952,1736.5361331149404
868,2366.919,4095.7662987651715
3732,173.108,890.9075515114695
6604,1418.154,1147.628343424001
5315,7685.9952,3004.9026193203567
3450,1262.3568,1701.4176481749855
1239,4244.475,3951.360662731975
2840,152.4682,577.7542468997822
4048,2090.612,1732.4585593772251
2536,1018.674,2483.280381916473
4534,3877.6192,2280.9431082815518
1474,2625.9152,2088.549216514022
7531,1640.5312,1677.7866144598065
5287,792.302,567.8068233331414
3965,755.0172,924.0246363452253
4321,170.4448,955.7258044207392
2347,2607.2728,1906.9098677174977
638,2406.867,2563.3476410734825
5369,1999.3974,2426.5464677534906
4281,259.66200000000003,2230.8690443016676
1970,4763.799,4283.615731853924
5744,3920.2304,3880.2649394869563
7762,778.9860000000001,1009.1442990317611
1927,942.7728,662.6336985151902
680,177.1028,1031.3445313246289
6808,980.0576,861.3099345939008
7049,3199.8348,3228.597335487554
5579,1340.2554,1986.3821194406567
2953,1537.9979999999998,1707.90243525503
2230,2720.4588,2400.254037028807
485,2113.2492,2840.454765583792
4697,2371.5796,2806.7131062983326
6382,2059.9852,2045.218075904192
7926,7148.0288,2558.8597755402275
2094,2696.49,2567.2673164448006
904,1853.5872,2622.122637199613
2421,3673.8844,1947.1805332685465
2510,490.0288,1140.2941417549132
4827,3012.745,3370.632436500547
1101,4832.3764,3406.024509661735
53,3121.2704,3172.6489750618293
1266,1845.5976,1484.2120157149072
2255,437.4306,516.0181923165937
6559,1635.8706,2331.837603546112
2857,2258.3936,2287.4963862643676
1919,1482.0708,1349.0480331392384
6713,2266.3832,1574.0802563514428
7543,5976.2208,3980.8968992841783
6531,356.8688,793.147458415654
553,1342.2528,2698.94473816652
3154,8912.3988,4487.745518473939
354,1255.6988,1019.942098300259
5224,549.285,1049.0967555441048
3417,296.9468,519.057428166147
2219,2556.672,2232.3235868313573
2085,3033.3848,3042.5993484121364
1105,360.8636,961.6668430132081
7569,303.6048,714.4738141983125
1898,3002.0922,1845.2718228488943
7123,131.8284,316.34751535448936
7988,1587.933,1729.9107268459838
622,3560.6984,1703.2240068418141
7602,198.4084,-244.383389461349
5040,1843.6002,2320.9366800324237
1759,4448.2098,4191.204787695179
4688,687.1056,1816.4717456671087
988,2888.2404,2555.2546065097413
2751,2239.7512,1190.8344018631244
5462,3247.7724,2805.0223241664357
5702,1118.5439999999999,1768.6243319194125
4840,1161.1552,1867.8664946142949
5328,3062.0142,2325.144213125522
5174,2750.4198,2256.6258790594693
6586,1713.7692,1619.5371406816391
3416,3179.8608,4264.516028975703
3425,2684.5056,2520.4970826586427
6503,1255.6988,916.1916913398703
749,1757.7120000000002,2575.6509028159985
4504,5351.0346,3285.700957887808
952,984.7182,2029.388023972447
4077,1135.1889999999999,1719.0058857170754
706,97.2068,-174.55206457864006
6215,1030.6584,859.0805961836181
1077,1088.583,3449.547749949742
8477,1970.7679999999998,3174.811634339212
6633,3880.2824,1972.525408059825
5636,312.926,746.1068687859506
5218,591.2304,749.6729907286708
8267,2567.3248,2658.320256996321
1256,3635.268,3685.0522762612386
2477,4042.7376,2945.182354387567
8365,128.4994,247.66376939377483
6944,4777.7808,2949.7601128817555
1999,193.082,1631.9107598192197
4917,2524.0478,2413.1935724477626
4925,47.2718,-1038.7627808969241
4956,4566.7222,3733.9836487362754
8026,2218.4456,2704.7129425191447
8152,94.5436,-344.57441039529044
2809,237.6906,1869.4553339896515
8326,3099.9648,3048.801136555138
8397,830.9184,682.8862770375079
2523,5757.8384,3938.410991582447
3823,1524.682,2435.847039138726
7633,834.9132,960.3302730445691
6541,10306.584,5081.877531433191
6212,2143.876,1728.8178243021196
4554,96.541,-278.9172702599276
2409,2579.975,1771.1509368407212
1366,345.5502,261.32468702544907
6960,1498.05,2673.762777271501
3579,758.3462,826.4188680036167
3755,3036.048,2052.6270624750105
4816,4483.4972,2768.2465488604926
5589,958.752,1633.3571167884718
4181,1976.0944,2353.770273158962
4408,280.9676,385.5375547829567
248,535.969,1263.751981530475
7669,2120.573,2555.656736029036
5934,221.0456,-886.4619769409951
1780,3629.2758,2479.6362759094445
6668,4695.2216,1904.1442568709128
712,226.372,-921.559600277423
3325,998.7,1590.0239504833976
2763,3968.1679999999997,2860.372651574142
6820,1258.362,1948.41201725874
809,7759.899,4182.030836673377
3592,2510.0660000000003,3181.999312475998
724,1230.3984,757.7570087358588
6581,365.5242,109.71203601444154
501,4584.6988,3317.0575897042163
4405,873.5296,1779.7674228942224
3283,59.2562,-807.9356636350628
7509,2543.356,3393.500475923895
5508,2580.6408,2597.964417788055
1068,2702.4822,3849.6094526069246
6300,2239.0854,1649.7757776694775
5767,2049.3324,1881.7765461216338
7267,2157.192,3368.4232524143467
8450,1844.9318,1701.7546871500615
7759,1775.6886,2117.5249371313607
7763,73.238,-1360.564336754017
7394,4495.4816,1950.0749677952158
7510,3056.022,2617.571850462848
5395,1737.7379999999998,1881.8271902052645
5697,4705.8744,5261.101606179522
3836,1743.0644,3034.9657016155174
426,4943.565,2787.6141882811635
6894,2080.625,1433.9004996541607
3370,275.6412,830.16480055953
3746,1569.9564,2827.2339324541117
1199,519.3240000000001,827.7277529442948
897,1320.9472,2871.223370220036
6903,149.805,1233.2388108080736
1834,4175.8976,4136.216285286201
2507,3542.0559999999996,3866.2443359989074
4286,878.8560000000001,1434.2879653792552
8330,610.5386,1402.896066438597
1009,10236.675,5365.86938993806
1787,724.3904,2937.1054347791714
1412,3663.2316,3000.206054730118
2084,5652.642,4593.99143376565
4906,93.8778,-261.080283345726
4969,4096.6674,3152.4082718652853
1385,2410.8618,2026.4432598470664
8443,2888.2404,2572.7996280832494
4224,491.3604,903.2662898782082
1271,673.7896,2401.753311704649
7609,7433.656999999999,5561.131705031279
7354,1644.526,1085.5577076893333
3495,2918.8672,2898.419796545119
3578,2528.7084,2332.1018137990586
3970,1211.756,1367.5779297020613
